year,month,age,portfolio_end,income,taxed_income,monthly_raw_expenses,raw_expenses,net_expenses,gross_up,event
2030,7,60.5,3092031.75,181200.0,123759.6,6987.33,83847.93,-39911.67,0.0,
2030,8,60.58,3111925.97,181200.0,123759.6,7001.72,84020.64,-39738.96,0.0,
2030,9,60.67,3131948.2,181200.0,123759.6,7016.14,84193.71,-39565.89,0.0,
2030,10,60.75,3152099.25,181200.0,123759.6,7030.59,84367.14,-39392.46,0.0,
2030,11,60.83,3172379.95,181200.0,123759.6,7045.08,84540.92,-39218.68,0.0,
2030,12,60.92,3192791.14,181200.0,123759.6,7059.59,84715.06,-39044.54,0.0,
2031,1,61.0,3213333.65,181200.0,123759.6,7074.13,84889.56,-38870.04,0.0,
2031,2,61.08,3234008.34,181200.0,123759.6,7088.7,85064.42,-38695.18,0.0,
2031,3,61.17,3254816.04,181200.0,123759.6,7103.3,85239.64,-38519.96,0.0,
2031,4,61.25,3275757.63,181200.0,123759.6,7117.93,85415.22,-38344.38,0.0,
2031,5,61.33,3296833.95,181200.0,123759.6,7132.6,85591.16,-38168.44,0.0,
2031,6,61.42,3318045.88,181200.0,123759.6,7147.29,85767.46,-37992.14,0.0,
2031,7,61.5,3339394.29,181200.0,123759.6,7162.01,85944.13,-37815.47,0.0,
2031,8,61.58,3360880.05,181200.0,123759.6,7176.76,86121.16,-37638.44,0.0,
2031,9,61.67,3382504.06,181200.0,123759.6,7191.55,86298.55,-37461.05,0.0,
2031,10,61.75,3404267.19,181200.0,123759.6,7206.36,86476.31,-37283.29,0.0,
2031,11,61.83,3426170.35,181200.0,123759.6,7221.2,86654.44,-37105.16,0.0,
2031,12,61.92,3448214.43,181200.0,123759.6,7236.08,86832.94,-36926.66,0.0,
2032,1,62.0,3464169.16,32400.0,22129.2,6100.0,73200.0,51070.8,74774.23,Retirement
2032,2,62.08,3480208.14,32400.0,22129.2,6112.57,73350.78,51221.58,74994.99,
2032,3,62.17,3496331.89,32400.0,22129.2,6125.16,73501.87,51372.67,75216.21,
2032,4,62.25,3512540.91,32400.0,22129.2,6137.77,73653.27,51524.07,75437.88,
2032,5,62.33,3528835.7,32400.0,22129.2,6150.42,73804.99,51675.79,75660.01,
2032,6,62.42,3545216.78,32400.0,22129.2,6163.08,73957.01,51827.81,75882.59,
2032,7,62.5,3561684.68,32400.0,22129.2,6175.78,74109.35,51980.15,76105.64,
2032,8,62.58,3578239.9,32400.0,22129.2,6188.5,74262.0,52132.8,76329.14,
2032,9,62.67,3594882.98,32400.0,22129.2,6201.25,74414.97,52285.77,76553.11,
2032,10,62.75,3611614.44,32400.0,22129.2,6214.02,74568.25,52439.05,76777.53,
2032,11,62.83,3628434.81,32400.0,22129.2,6226.82,74721.85,52592.65,77002.42,
2032,12,62.92,3645344.62,32400.0,22129.2,6239.65,74875.77,52746.57,77227.77,
2033,1,63.0,3571953.53,32400.0,22129.2,6100.0,73200.0,51070.8,74774.23,"Market drop, Reduce Expenses"
2033,2,63.08,3499907.16,32400.0,22129.2,6105.06,73260.72,51131.52,74863.14,
2033,3,63.17,3429180.72,32400.0,22129.2,6110.12,73321.49,51192.29,74952.12,
2033,4,63.25,3359749.88,32400.0,22129.2,6115.19,73382.32,51253.12,75041.17,
2033,5,63.33,3291590.77,32400.0,22129.2,6120.27,73443.19,51313.99,75130.29,
2033,6,63.42,3288090.08,32400.0,22129.2,6100.0,73200.0,51070.8,74774.23,More Recovery
2033,7,63.5,3284579.08,32400.0,22129.2,6105.06,73260.72,51131.52,74863.14,
2033,8,63.58,3281057.76,32400.0,22129.2,6110.12,73321.49,51192.29,74952.12,
2033,9,63.67,3277526.09,32400.0,22129.2,6115.19,73382.32,51253.12,75041.17,
2033,10,63.75,3273984.06,32400.0,22129.2,6120.27,73443.19,51313.99,75130.29,
2033,11,63.83,3270431.67,32400.0,22129.2,6125.34,73504.12,51374.92,75219.49,
2033,12,63.92,3266868.88,32400.0,22129.2,6130.42,73565.09,51435.89,75308.77,
2034,1,64.0,3263295.7,32400.0,22129.2,6135.51,73626.11,51496.91,75398.12,
2034,2,64.08,3259712.1,32400.0,22129.2,6140.6,73687.19,51557.99,75487.54,
2034,3,64.17,3256118.07,32400.0,22129.2,6145.69,73748.32,51619.12,75577.04,
2034,4,64.25,3252513.59,32400.0,22129.2,6150.79,73809.49,51680.29,75666.61,
2034,5,64.33,3248898.65,32400.0,22129.2,6155.89,73870.72,51741.52,75756.25,
2034,6,64.42,3245273.24,32400.0,22129.2,6161.0,73932.0,51802.8,75845.97,
2034,7,64.5,3241637.34,32400.0,22129.2,6166.11,73993.33,51864.13,75935.77,
2034,8,64.58,3237990.93,32400.0,22129.2,6171.23,74054.71,51925.51,76025.64,
2034,9,64.67,3234334.0,32400.0,22129.2,6176.35,74116.14,51986.94,76115.58,
2034,10,64.75,3230666.54,32400.0,22129.2,6181.47,74177.62,52048.42,76205.6,
2034,11,64.83,3226988.53,32400.0,22129.2,6186.6,74239.16,52109.96,76295.69,
2034,12,64.92,3223299.95,32400.0,22129.2,6191.73,74300.74,52171.54,76385.86,
2035,1,65.0,3219742.61,32400.0,22129.2,6100.0,73200.0,51070.8,74774.23,More Recovery
2035,2,65.08,3216153.09,32400.0,22129.2,6119.97,73439.64,51310.44,75125.09,
2035,3,65.17,3212531.25,32400.0,22129.2,6140.01,73680.06,51550.86,75477.1,
2035,4,65.25,3208876.98,32400.0,22129.2,6160.11,73921.27,51792.07,75830.26,
2035,5,65.33,3205190.15,32400.0,22129.2,6180.27,74163.27,52034.07,76184.58,
2035,6,65.42,3201470.64,32400.0,22129.2,6200.5,74406.06,52276.86,76540.06,
2035,7,65.5,3197718.32,32400.0,22129.2,6220.8,74649.65,52520.45,76896.7,
2035,8,65.58,3193933.08,32400.0,22129.2,6241.17,74894.03,52764.83,77254.51,
2035,9,65.67,3190114.77,32400.0,22129.2,6261.6,75139.21,53010.01,77613.49,
2035,10,65.75,3186263.29,32400.0,22129.2,6282.1,75385.2,53256.0,77973.64,
2035,11,65.83,3182378.5,32400.0,22129.2,6302.67,75631.99,53502.79,78334.98,
2035,12,65.92,3178460.28,32400.0,22129.2,6323.3,75879.59,53750.39,78697.5,
2036,1,66.0,3192679.41,32400.0,22129.2,6100.0,73200.0,51070.8,74774.23,Market recovery
2036,2,66.08,3206960.78,32400.0,22129.2,6119.97,73439.64,51310.44,75125.09,
2036,3,66.17,3221304.7,32400.0,22129.2,6140.01,73680.06,51550.86,75477.1,
2036,4,66.25,3235711.49,32400.0,22129.2,6160.11,73921.27,51792.07,75830.26,
2036,5,66.33,3250181.44,32400.0,22129.2,6180.27,74163.27,52034.07,76184.58,
2036,6,66.42,3264714.86,32400.0,22129.2,6200.5,74406.06,52276.86,76540.06,
2036,7,66.5,3279312.08,32400.0,22129.2,6220.8,74649.65,52520.45,76896.7,
2036,8,66.58,3293973.39,32400.0,22129.2,6241.17,74894.03,52764.83,77254.51,
2036,9,66.67,3308699.13,32400.0,22129.2,6261.6,75139.21,53010.01,77613.49,
2036,10,66.75,3323489.59,32400.0,22129.2,6282.1,75385.2,53256.0,77973.64,
2036,11,66.83,3338345.11,32400.0,22129.2,6302.67,75631.99,53502.79,78334.98,
2036,12,66.92,3353266.0,32400.0,22129.2,6323.3,75879.59,53750.39,78697.5,
2037,1,67.0,3368609.83,32400.0,22129.2,6100.0,73200.0,51070.8,74774.23,Inflation spike
2037,2,67.08,3384008.91,32400.0,22129.2,6129.69,73556.3,51427.1,75295.91,
2037,3,67.17,3399463.38,32400.0,22129.2,6159.53,73914.34,51785.14,75820.12,
2037,4,67.25,3414973.39,32400.0,22129.2,6189.51,74274.13,52144.93,76346.89,
2037,5,67.33,3430539.08,32400.0,22129.2,6219.64,74635.66,52506.46,76876.22,
2037,6,67.42,3446160.59,32400.0,22129.2,6249.91,74998.95,52869.75,77408.13,
2037,7,67.5,3461838.07,32400.0,22129.2,6280.33,75364.01,53234.81,77942.62,
2037,8,67.58,3477571.67,32400.0,22129.2,6310.9,75730.85,53601.65,78479.72,
2037,9,67.67,3493361.51,32400.0,22129.2,6341.62,76099.47,53970.27,79019.44,
2037,10,67.75,3509207.76,32400.0,22129.2,6372.49,76469.89,54340.69,79561.78,
2037,11,67.83,3525110.55,32400.0,22129.2,6403.51,76842.11,54712.91,80106.75,
2037,12,67.92,3541070.01,32400.0,22129.2,6434.68,77216.15,55086.95,80654.39,
2038,1,68.0,3557622.18,32400.0,22129.2,6100.0,73200.0,51070.8,74774.23,Inflation normalizes
2038,2,68.08,3574262.44,32400.0,22129.2,6112.57,73350.78,51221.58,74994.99,
2038,3,68.17,3590991.34,32400.0,22129.2,6125.16,73501.87,51372.67,75216.21,
2038,4,68.25,3607809.4,32400.0,22129.2,6137.77,73653.27,51524.07,75437.88,
2038,5,68.33,3624717.15,32400.0,22129.2,6150.42,73804.99,51675.79,75660.01,
2038,6,68.42,3641715.14,32400.0,22129.2,6163.08,73957.01,51827.81,75882.59,
2038,7,68.5,3658803.91,32400.0,22129.2,6175.78,74109.35,51980.15,76105.64,
2038,8,68.58,3675984.0,32400.0,22129.2,6188.5,74262.0,52132.8,76329.14,
2038,9,68.67,3693255.97,32400.0,22129.2,6201.25,74414.97,52285.77,76553.11,
2038,10,68.75,3710620.36,32400.0,22129.2,6214.02,74568.25,52439.05,76777.53,
2038,11,68.83,3728077.73,32400.0,22129.2,6226.82,74721.85,52592.65,77002.42,
2038,12,68.92,3745628.65,32400.0,22129.2,6239.65,74875.77,52746.57,77227.77,
2039,1,69.0,3763273.67,32400.0,22129.2,6252.5,75030.0,52900.8,77453.59,
2039,2,69.08,3781013.37,32400.0,22129.2,6265.38,75184.55,53055.35,77679.87,
2039,3,69.17,3798848.3,32400.0,22129.2,6278.28,75339.42,53210.22,77906.61,
2039,4,69.25,3816779.05,32400.0,22129.2,6291.22,75494.6,53365.4,78133.83,
2039,5,69.33,3834806.2,32400.0,22129.2,6304.18,75650.11,53520.91,78361.51,
2039,6,69.42,3852930.32,32400.0,22129.2,6317.16,75805.94,53676.74,78589.66,
2039,7,69.5,3871152.0,32400.0,22129.2,6330.17,75962.09,53832.89,78818.28,
2039,8,69.58,3889471.83,32400.0,22129.2,6343.21,76118.55,53989.35,79047.37,
2039,9,69.67,3907890.39,32400.0,22129.2,6356.28,76275.35,54146.15,79276.94,
2039,10,69.75,3926408.3,32400.0,22129.2,6369.37,76432.46,54303.26,79506.97,
2039,11,69.83,3945026.14,32400.0,22129.2,6382.49,76589.9,54460.7,79737.48,
2039,12,69.92,3963744.52,32400.0,22129.2,6395.64,76747.66,54618.46,79968.47,
2040,1,70.0,3982564.04,32400.0,22129.2,6408.81,76905.75,54776.55,80199.93,
2040,2,70.08,4001485.32,32400.0,22129.2,6422.01,77064.16,54934.96,80431.86,
2040,3,70.17,4020508.97,32400.0,22129.2,6435.24,77222.9,55093.7,80664.28,
2040,4,70.25,4039635.62,32400.0,22129.2,6448.5,77381.97,55252.77,80897.17,
2040,5,70.33,4058865.88,32400.0,22129.2,6461.78,77541.36,55412.16,81130.55,
2040,6,70.42,4078200.38,32400.0,22129.2,6475.09,77701.09,55571.89,81364.4,
2040,7,70.5,4097639.75,32400.0,22129.2,6488.43,77861.14,55731.94,81598.74,
2040,8,70.58,4117184.62,32400.0,22129.2,6501.79,78021.52,55892.32,81833.56,
2040,9,70.67,4136835.64,32400.0,22129.2,6515.19,78182.23,56053.03,82068.86,
2040,10,70.75,4156593.44,32400.0,22129.2,6528.61,78343.27,56214.07,82304.65,
2040,11,70.83,4176458.68,32400.0,22129.2,6542.05,78504.65,56375.45,82540.92,
2040,12,70.92,4196432.0,32400.0,22129.2,6555.53,78666.35,56537.15,82777.68,
2041,1,71.0,4216514.06,32400.0,22129.2,6569.03,78828.39,56699.19,83014.92,
2041,2,71.08,4236705.52,32400.0,22129.2,6582.56,78990.77,56861.57,83252.66,
2041,3,71.17,4257007.03,32400.0,22129.2,6596.12,79153.48,57024.28,83490.89,
2041,4,71.25,4277419.28,32400.0,22129.2,6609.71,79316.52,57187.32,83729.6,
2041,5,71.33,4297942.92,32400.0,22129.2,6623.32,79479.9,57350.7,83968.81,
2041,6,71.42,4318578.64,32400.0,22129.2,6636.97,79643.61,57514.41,84208.51,
2041,7,71.5,4339327.11,32400.0,22129.2,6650.64,79807.67,57678.47,84448.71,
2041,8,71.58,4360189.03,32400.0,22129.2,6664.34,79972.06,57842.86,84689.39,
2041,9,71.67,4381165.06,32400.0,22129.2,6678.07,80136.79,58007.59,84930.58,
2041,10,71.75,4402255.92,32400.0,22129.2,6691.82,80301.85,58172.65,85172.26,
2041,11,71.83,4423462.3,32400.0,22129.2,6705.61,80467.26,58338.06,85414.44,
2041,12,71.92,4444784.9,32400.0,22129.2,6719.42,80633.01,58503.81,85657.12,
2042,1,72.0,4466224.42,32400.0,22129.2,6733.26,80799.1,58669.9,85900.3,
2042,2,72.08,4487781.58,32400.0,22129.2,6747.13,80965.54,58836.34,86143.98,
2042,3,72.17,4509457.09,32400.0,22129.2,6761.03,81132.31,59003.11,86388.16,
2042,4,72.25,4531251.66,32400.0,22129.2,6774.95,81299.43,59170.23,86632.84,
2042,5,72.33,4553166.04,32400.0,22129.2,6788.91,81466.9,59337.7,86878.03,
2042,6,72.42,4575200.94,32400.0,22129.2,6802.89,81634.7,59505.5,87123.72,
2042,7,72.5,4597357.09,32400.0,22129.2,6816.9,81802.86,59673.66,87369.92,
2042,8,72.58,4619635.24,32400.0,22129.2,6830.95,81971.36,59842.16,87616.63,
2042,9,72.67,4642036.12,32400.0,22129.2,6845.02,82140.21,60011.01,87863.84,
2042,10,72.75,4664560.49,32400.0,22129.2,6859.12,82309.4,60180.2,88111.57,
2042,11,72.83,4687209.1,32400.0,22129.2,6873.25,82478.94,60349.74,88359.8,
2042,12,72.92,4709982.7,32400.0,22129.2,6887.4,82648.84,60519.64,88608.55,
2043,1,73.0,4732882.05,32400.0,22129.2,6901.59,82819.08,60689.88,88857.81,
2043,2,73.08,4755907.92,32400.0,22129.2,6915.81,82989.67,60860.47,89107.58,
2043,3,73.17,4779061.09,32400.0,22129.2,6930.05,83160.62,61031.42,89357.86,
2043,4,73.25,4802342.32,32400.0,22129.2,6944.33,83331.92,61202.72,89608.66,
2043,5,73.33,4825752.41,32400.0,22129.2,6958.63,83503.57,61374.37,89859.98,
2043,6,73.42,4849292.13,32400.0,22129.2,6972.96,83675.57,61546.37,90111.82,
2043,7,73.5,4872962.27,32400.0,22129.2,6987.33,83847.93,61718.73,90364.17,
2043,8,73.58,4896763.64,32400.0,22129.2,7001.72,84020.64,61891.44,90617.05,
2043,9,73.67,4920697.02,32400.0,22129.2,7016.14,84193.71,62064.51,90870.44,
2043,10,73.75,4944763.24,32400.0,22129.2,7030.59,84367.14,62237.94,91124.36,
2043,11,73.83,4968963.1,32400.0,22129.2,7045.08,84540.92,62411.72,91378.8,
2043,12,73.92,4993297.41,32400.0,22129.2,7059.59,84715.06,62585.86,91633.76,
2044,1,74.0,5017767.0,32400.0,22129.2,7074.13,84889.56,62760.36,91889.25,
2044,2,74.08,5042372.69,32400.0,22129.2,7088.7,85064.42,62935.22,92145.27,
2044,3,74.17,5067115.31,32400.0,22129.2,7103.3,85239.64,63110.44,92401.81,
2044,4,74.25,5091995.71,32400.0,22129.2,7117.93,85415.22,63286.02,92658.88,
2044,5,74.33,5117014.73,32400.0,22129.2,7132.6,85591.16,63461.96,92916.48,
2044,6,74.42,5142173.2,32400.0,22129.2,7147.29,85767.46,63638.26,93174.61,
2044,7,74.5,5167471.99,32400.0,22129.2,7162.01,85944.13,63814.93,93433.28,
2044,8,74.58,5192911.96,32400.0,22129.2,7176.76,86121.16,63991.96,93692.47,
2044,9,74.67,5218493.96,32400.0,22129.2,7191.55,86298.55,64169.35,93952.2,
2044,10,74.75,5244218.87,32400.0,22129.2,7206.36,86476.31,64347.11,94212.47,
2044,11,74.83,5270087.56,32400.0,22129.2,7221.2,86654.44,64525.24,94473.27,
2044,12,74.92,5296100.91,32400.0,22129.2,7236.08,86832.94,64703.74,94734.61,
2045,1,75.0,5322259.81,32400.0,22129.2,7250.98,87011.8,64882.6,94996.48,
2045,2,75.08,5348565.15,32400.0,22129.2,7265.92,87191.03,65061.83,95258.9,
2045,3,75.17,5375017.82,32400.0,22129.2,7280.89,87370.63,65241.43,95521.85,
2045,4,75.25,5401618.74,32400.0,22129.2,7295.88,87550.6,65421.4,95785.35,
2045,5,75.33,5428368.8,32400.0,22129.2,7310.91,87730.94,65601.74,96049.39,
2045,6,75.42,5455268.92,32400.0,22129.2,7325.97,87911.65,65782.45,96313.98,
2045,7,75.5,5482320.03,32400.0,22129.2,7341.06,88092.73,65963.53,96579.11,
2045,8,75.58,5509523.04,32400.0,22129.2,7356.18,88274.19,66144.99,96844.78,
2045,9,75.67,5536878.89,32400.0,22129.2,7371.33,88456.02,66326.82,97111.01,
2045,10,75.75,5564388.52,32400.0,22129.2,7386.52,88638.22,66509.02,97377.78,
2045,11,75.83,5592052.88,32400.0,22129.2,7401.73,88820.8,66691.6,97645.1,
2045,12,75.92,5619872.9,32400.0,22129.2,7416.98,89003.76,66874.56,97912.97,
2046,1,76.0,5647849.55,32400.0,22129.2,7432.26,89187.09,67057.89,98181.39,
2046,2,76.08,5675983.78,32400.0,22129.2,7447.57,89370.8,67241.6,98450.37,
2046,3,76.17,5704276.57,32400.0,22129.2,7462.91,89554.89,67425.69,98719.9,
2046,4,76.25,5732728.9,32400.0,22129.2,7478.28,89739.36,67610.16,98989.99,
2046,5,76.33,5761341.73,32400.0,22129.2,7493.68,89924.21,67795.01,99260.63,
2046,6,76.42,5790116.05,32400.0,22129.2,7509.12,90109.44,67980.24,99531.83,
2046,7,76.5,5819052.87,32400.0,22129.2,7524.59,90295.05,68165.85,99803.59,
2046,8,76.58,5848153.17,32400.0,22129.2,7540.09,90481.04,68351.84,100075.9,
2046,9,76.67,5877417.97,32400.0,22129.2,7555.62,90667.42,68538.22,100348.78,
2046,10,76.75,5906848.27,32400.0,22129.2,7571.18,90854.18,68724.98,100622.22,
2046,11,76.83,5936445.09,32400.0,22129.2,7586.78,91041.32,68912.12,100896.23,
2046,12,76.92,5966209.46,32400.0,22129.2,7602.4,91228.85,69099.65,101170.79,
2047,1,77.0,5996142.4,32400.0,22129.2,7618.06,91416.77,69287.57,101445.93,
2047,2,77.08,6026244.96,32400.0,22129.2,7633.76,91605.07,69475.87,101721.63,
2047,3,77.17,6056518.17,32400.0,22129.2,7649.48,91793.76,69664.56,101997.9,
2047,4,77.25,6086963.1,32400.0,22129.2,7665.24,91982.84,69853.64,102274.74,
2047,5,77.33,6117580.79,32400.0,22129.2,7681.03,92172.31,70043.11,102552.14,
2047,6,77.42,6148372.31,32400.0,22129.2,7696.85,92362.17,70232.97,102830.12,
2047,7,77.5,6179338.74,32400.0,22129.2,7712.7,92552.42,70423.22,103108.67,
2047,8,77.58,6210481.14,32400.0,22129.2,7728.59,92743.07,70613.87,103387.8,
2047,9,77.67,6241800.6,32400.0,22129.2,7744.51,92934.1,70804.9,103667.5,
2047,10,77.75,6273298.22,32400.0,22129.2,7760.46,93125.53,70996.33,103947.78,
2047,11,77.83,6304975.09,32400.0,22129.2,7776.45,93317.36,71188.16,104228.63,
2047,12,77.92,6336832.32,32400.0,22129.2,7792.46,93509.57,71380.37,104510.06,
2048,1,78.0,6368871.01,32400.0,22129.2,7808.52,93702.19,71572.99,104792.08,
2048,2,78.08,6401092.3,32400.0,22129.2,7824.6,93895.2,71766.0,105074.67,
2048,3,78.17,6433497.3,32400.0,22129.2,7840.72,94088.61,71959.41,105357.85,
2048,4,78.25,6466087.15,32400.0,22129.2,7856.87,94282.42,72153.22,105641.6,
2048,5,78.33,6498862.99,32400.0,22129.2,7873.05,94476.62,72347.42,105925.95,
2048,6,78.42,6531825.96,32400.0,22129.2,7889.27,94671.23,72542.03,106210.88,
2048,7,78.5,6564977.23,32400.0,22129.2,7905.52,94866.24,72737.04,106496.39,
2048,8,78.58,6598317.95,32400.0,22129.2,7921.8,95061.64,72932.44,106782.5,
2048,9,78.67,6631849.29,32400.0,22129.2,7938.12,95257.46,73128.26,107069.19,
2048,10,78.75,6665572.43,32400.0,22129.2,7954.47,95453.67,73324.47,107356.47,
2048,11,78.83,6699488.57,32400.0,22129.2,7970.86,95650.29,73521.09,107644.35,
2048,12,78.92,6733598.88,32400.0,22129.2,7987.28,95847.31,73718.11,107932.82,
2049,1,79.0,6767904.56,32400.0,22129.2,8003.73,96044.74,73915.54,108221.88,
2049,2,79.08,6802406.84,32400.0,22129.2,8020.21,96242.58,74113.38,108511.54,
2049,3,79.17,6837106.91,32400.0,22129.2,8036.74,96440.82,74311.62,108801.79,
2049,4,79.25,6872006.01,32400.0,22129.2,8053.29,96639.48,74510.28,109092.64,
2049,5,79.33,6907105.36,32400.0,22129.2,8069.88,96838.54,74709.34,109384.1,
2049,6,79.42,6942406.21,32400.0,22129.2,8086.5,97038.01,74908.81,109676.15,
2049,7,79.5,6977909.79,32400.0,22129.2,8103.16,97237.89,75108.69,109968.8,
2049,8,79.58,7013617.37,32400.0,22129.2,8119.85,97438.19,75308.99,110262.06,
2049,9,79.67,7049530.2,32400.0,22129.2,8136.57,97638.89,75509.69,110555.92,
2049,10,79.75,7085649.56,32400.0,22129.2,8153.33,97840.01,75710.81,110850.38,
2049,11,79.83,7121976.72,32400.0,22129.2,8170.13,98041.55,75912.35,111145.46,
2049,12,79.92,7158512.97,32400.0,22129.2,8186.96,98243.5,76114.3,111441.14,
2050,1,80.0,7195259.61,32400.0,22129.2,8203.82,98445.86,76316.66,111737.43,
