year,month,age,portfolio_end,income,taxed_income,monthly_raw_expenses,raw_expenses,net_expenses,gross_up,event
2030,4,60.25,3033108.92,181200.0,181200.0,6944.33,83331.92,-97868.08,0.0,
2030,5,60.33,3052624.03,181200.0,181200.0,6958.63,83503.57,-97696.43,0.0,
2030,6,60.42,3072264.7,181200.0,181200.0,6972.96,83675.57,-97524.43,0.0,
2030,7,60.5,3092031.75,181200.0,181200.0,6987.33,83847.93,-97352.07,0.0,
2030,8,60.58,3111925.97,181200.0,181200.0,7001.72,84020.64,-97179.36,0.0,
2030,9,60.67,3131948.2,181200.0,181200.0,7016.14,84193.71,-97006.29,0.0,
2030,10,60.75,3152099.25,181200.0,181200.0,7030.59,84367.14,-96832.86,0.0,
2030,11,60.83,3172379.95,181200.0,181200.0,7045.08,84540.92,-96659.08,0.0,
2030,12,60.92,3192791.14,181200.0,181200.0,7059.59,84715.06,-96484.94,0.0,
2031,1,61.0,3213333.65,181200.0,181200.0,7074.13,84889.56,-96310.44,0.0,
2031,2,61.08,3234008.34,181200.0,181200.0,7088.7,85064.42,-96135.58,0.0,
2031,3,61.17,3254816.04,181200.0,181200.0,7103.3,85239.64,-95960.36,0.0,
2031,4,61.25,3275757.63,181200.0,181200.0,7117.93,85415.22,-95784.78,0.0,
2031,5,61.33,3296833.95,181200.0,181200.0,7132.6,85591.16,-95608.84,0.0,
2031,6,61.42,3318045.88,181200.0,181200.0,7147.29,85767.46,-95432.54,0.0,
2031,7,61.5,3339394.29,181200.0,181200.0,7162.01,85944.13,-95255.87,0.0,
2031,8,61.58,3360880.05,181200.0,181200.0,7176.76,86121.16,-95078.84,0.0,
2031,9,61.67,3382504.06,181200.0,181200.0,7191.55,86298.55,-94901.45,0.0,
2031,10,61.75,3404267.19,181200.0,181200.0,7206.36,86476.31,-94723.69,0.0,
2031,11,61.83,3426170.35,181200.0,181200.0,7221.2,86654.44,-94545.56,0.0,
2031,12,61.92,3448214.43,181200.0,181200.0,7236.08,86832.94,-94367.06,0.0,
2032,1,62.0,3461669.16,2400.0,1639.2,6100.0,73200.0,71560.8,104774.23,Retirement
2032,2,62.08,3477710.46,32400.0,22129.2,6100.0,73200.0,51070.8,74774.23,Retirement-SS
2032,3,62.17,3493836.57,32400.0,22129.2,6112.57,73350.78,51221.58,74994.99,
2032,4,62.25,3510048.0,32400.0,22129.2,6125.16,73501.87,51372.67,75216.21,
2032,5,62.33,3526345.26,32400.0,22129.2,6137.77,73653.27,51524.07,75437.88,
2032,6,62.42,3542728.87,32400.0,22129.2,6150.42,73804.99,51675.79,75660.01,
2032,7,62.5,3559199.35,32400.0,22129.2,6163.08,73957.01,51827.81,75882.59,
2032,8,62.58,3575757.21,32400.0,22129.2,6175.78,74109.35,51980.15,76105.64,
2032,9,62.67,3592402.98,32400.0,22129.2,6188.5,74262.0,52132.8,76329.14,
2032,10,62.75,3609137.18,32400.0,22129.2,6201.25,74414.97,52285.77,76553.11,
2032,11,62.83,3625960.35,32400.0,22129.2,6214.02,74568.25,52439.05,76777.53,
2032,12,62.92,3642873.02,32400.0,22129.2,6226.82,74721.85,52592.65,77002.42,
2033,1,63.0,3659875.73,32400.0,22129.2,6239.65,74875.77,52746.57,77227.77,
2033,2,63.08,3676969.01,32400.0,22129.2,6252.5,75030.0,52900.8,77453.59,
2033,3,63.17,3694153.42,32400.0,22129.2,6265.38,75184.55,53055.35,77679.87,
2033,4,63.25,3711429.49,32400.0,22129.2,6278.28,75339.42,53210.22,77906.61,
2033,5,63.33,3728797.79,32400.0,22129.2,6291.22,75494.6,53365.4,78133.83,
2033,6,63.42,3746258.86,32400.0,22129.2,6304.18,75650.11,53520.91,78361.51,
2033,7,63.5,3763813.27,32400.0,22129.2,6317.16,75805.94,53676.74,78589.66,
2033,8,63.58,3781461.56,32400.0,22129.2,6330.17,75962.09,53832.89,78818.28,
2033,9,63.67,3799204.32,32400.0,22129.2,6343.21,76118.55,53989.35,79047.37,
2033,10,63.75,3817042.1,32400.0,22129.2,6356.28,76275.35,54146.15,79276.94,
2033,11,63.83,3834975.49,32400.0,22129.2,6369.37,76432.46,54303.26,79506.97,
2033,12,63.92,3853005.05,32400.0,22129.2,6382.49,76589.9,54460.7,79737.48,
2034,1,64.0,3871131.36,32400.0,22129.2,6395.64,76747.66,54618.46,79968.47,
2034,2,64.08,3889355.01,32400.0,22129.2,6408.81,76905.75,54776.55,80199.93,
2034,3,64.17,3907676.58,32400.0,22129.2,6422.01,77064.16,54934.96,80431.86,
2034,4,64.25,3926096.66,32400.0,22129.2,6435.24,77222.9,55093.7,80664.28,
2034,5,64.33,3944615.86,32400.0,22129.2,6448.5,77381.97,55252.77,80897.17,
2034,6,64.42,3963234.75,32400.0,22129.2,6461.78,77541.36,55412.16,81130.55,
2034,7,64.5,3981953.96,32400.0,22129.2,6475.09,77701.09,55571.89,81364.4,
2034,8,64.58,4000774.08,32400.0,22129.2,6488.43,77861.14,55731.94,81598.74,
2034,9,64.67,4019695.71,32400.0,22129.2,6501.79,78021.52,55892.32,81833.56,
2034,10,64.75,4038719.49,32400.0,22129.2,6515.19,78182.23,56053.03,82068.86,
2034,11,64.83,4057846.01,32400.0,22129.2,6528.61,78343.27,56214.07,82304.65,
2034,12,64.92,4077075.9,32400.0,22129.2,6542.05,78504.65,56375.45,82540.92,
2035,1,65.0,4096409.79,32400.0,22129.2,6555.53,78666.35,56537.15,82777.68,
2035,2,65.08,4115848.3,32400.0,22129.2,6569.03,78828.39,56699.19,83014.92,
2035,3,65.17,4135392.07,32400.0,22129.2,6582.56,78990.77,56861.57,83252.66,
2035,4,65.25,4155041.74,32400.0,22129.2,6596.12,79153.48,57024.28,83490.89,
2035,5,65.33,4174797.93,32400.0,22129.2,6609.71,79316.52,57187.32,83729.6,
2035,6,65.42,4194661.31,32400.0,22129.2,6623.32,79479.9,57350.7,83968.81,
2035,7,65.5,4214632.51,32400.0,22129.2,6636.97,79643.61,57514.41,84208.51,
2035,8,65.58,4234712.19,32400.0,22129.2,6650.64,79807.67,57678.47,84448.71,
2035,9,65.67,4254901.01,32400.0,22129.2,6664.34,79972.06,57842.86,84689.39,
2035,10,65.75,4275199.62,32400.0,22129.2,6678.07,80136.79,58007.59,84930.58,
2035,11,65.83,4295608.69,32400.0,22129.2,6691.82,80301.85,58172.65,85172.26,
2035,12,65.92,4316128.9,32400.0,22129.2,6705.61,80467.26,58338.06,85414.44,
2036,1,66.0,4336760.91,32400.0,22129.2,6719.42,80633.01,58503.81,85657.12,
2036,2,66.08,4357505.4,32400.0,22129.2,6733.26,80799.1,58669.9,85900.3,
2036,3,66.17,4378363.06,32400.0,22129.2,6747.13,80965.54,58836.34,86143.98,
2036,4,66.25,4399334.56,32400.0,22129.2,6761.03,81132.31,59003.11,86388.16,
2036,5,66.33,4420420.61,32400.0,22129.2,6774.95,81299.43,59170.23,86632.84,
2036,6,66.42,4441621.9,32400.0,22129.2,6788.91,81466.9,59337.7,86878.03,
2036,7,66.5,4462939.11,32400.0,22129.2,6802.89,81634.7,59505.5,87123.72,
2036,8,66.58,4484372.97,32400.0,22129.2,6816.9,81802.86,59673.66,87369.92,
2036,9,66.67,4505924.18,32400.0,22129.2,6830.95,81971.36,59842.16,87616.63,
2036,10,66.75,4527593.44,32400.0,22129.2,6845.02,82140.21,60011.01,87863.84,
2036,11,66.83,4549381.48,32400.0,22129.2,6859.12,82309.4,60180.2,88111.57,
2036,12,66.92,4571289.02,32400.0,22129.2,6873.25,82478.94,60349.74,88359.8,
2037,1,67.0,4593316.79,32400.0,22129.2,6887.4,82648.84,60519.64,88608.55,
2037,2,67.08,4615465.51,32400.0,22129.2,6901.59,82819.08,60689.88,88857.81,
2037,3,67.17,4637735.92,32400.0,22129.2,6915.81,82989.67,60860.47,89107.58,
2037,4,67.25,4660128.77,32400.0,22129.2,6930.05,83160.62,61031.42,89357.86,
2037,5,67.33,4682644.79,32400.0,22129.2,6944.33,83331.92,61202.72,89608.66,
2037,6,67.42,4705284.73,32400.0,22129.2,6958.63,83503.57,61374.37,89859.98,
2037,7,67.5,4728049.36,32400.0,22129.2,6972.96,83675.57,61546.37,90111.82,
2037,8,67.58,4750939.42,32400.0,22129.2,6987.33,83847.93,61718.73,90364.17,
2037,9,67.67,4773955.69,32400.0,22129.2,7001.72,84020.64,61891.44,90617.05,
2037,10,67.75,4797098.93,32400.0,22129.2,7016.14,84193.71,62064.51,90870.44,
2037,11,67.83,4820369.91,32400.0,22129.2,7030.59,84367.14,62237.94,91124.36,
2037,12,67.92,4843769.42,32400.0,22129.2,7045.08,84540.92,62411.72,91378.8,
2038,1,68.0,4867298.23,32400.0,22129.2,7059.59,84715.06,62585.86,91633.76,
2038,2,68.08,4890957.13,32400.0,22129.2,7074.13,84889.56,62760.36,91889.25,
2038,3,68.17,4914746.93,32400.0,22129.2,7088.7,85064.42,62935.22,92145.27,
2038,4,68.25,4938668.41,32400.0,22129.2,7103.3,85239.64,63110.44,92401.81,
2038,5,68.33,4962722.37,32400.0,22129.2,7117.93,85415.22,63286.02,92658.88,
2038,6,68.42,4986909.64,32400.0,22129.2,7132.6,85591.16,63461.96,92916.48,
2038,7,68.5,5011231.01,32400.0,22129.2,7147.29,85767.46,63638.26,93174.61,
2038,8,68.58,5035687.32,32400.0,22129.2,7162.01,85944.13,63814.93,93433.28,
2038,9,68.67,5060279.38,32400.0,22129.2,7176.76,86121.16,63991.96,93692.47,
2038,10,68.75,5085008.02,32400.0,22129.2,7191.55,86298.55,64169.35,93952.2,
2038,11,68.83,5109874.07,32400.0,22129.2,7206.36,86476.31,64347.11,94212.47,
2038,12,68.92,5134878.38,32400.0,22129.2,7221.2,86654.44,64525.24,94473.27,
2039,1,69.0,5160021.8,32400.0,22129.2,7236.08,86832.94,64703.74,94734.61,
2039,2,69.08,5185305.16,32400.0,22129.2,7250.98,87011.8,64882.6,94996.48,
2039,3,69.17,5210729.33,32400.0,22129.2,7265.92,87191.03,65061.83,95258.9,
2039,4,69.25,5236295.16,32400.0,22129.2,7280.89,87370.63,65241.43,95521.85,
2039,5,69.33,5262003.53,32400.0,22129.2,7295.88,87550.6,65421.4,95785.35,
2039,6,69.42,5287855.3,32400.0,22129.2,7310.91,87730.94,65601.74,96049.39,
2039,7,69.5,5313851.36,32400.0,22129.2,7325.97,87911.65,65782.45,96313.98,
2039,8,69.58,5339992.58,32400.0,22129.2,7341.06,88092.73,65963.53,96579.11,
2039,9,69.67,5366279.85,32400.0,22129.2,7356.18,88274.19,66144.99,96844.78,
2039,10,69.75,5392714.07,32400.0,22129.2,7371.33,88456.02,66326.82,97111.01,
2039,11,69.83,5419296.14,32400.0,22129.2,7386.52,88638.22,66509.02,97377.78,
2039,12,69.92,5446026.97,32400.0,22129.2,7401.73,88820.8,66691.6,97645.1,
2040,1,70.0,5472907.45,32400.0,22129.2,7416.98,89003.76,66874.56,97912.97,
2040,2,70.08,5499938.52,32400.0,22129.2,7432.26,89187.09,67057.89,98181.39,
2040,3,70.17,5527121.1,32400.0,22129.2,7447.57,89370.8,67241.6,98450.37,
2040,4,70.25,5554456.1,32400.0,22129.2,7462.91,89554.89,67425.69,98719.9,
2040,5,70.33,5581944.47,32400.0,22129.2,7478.28,89739.36,67610.16,98989.99,
2040,6,70.42,5609587.15,32400.0,22129.2,7493.68,89924.21,67795.01,99260.63,
2040,7,70.5,5637385.09,32400.0,22129.2,7509.12,90109.44,67980.24,99531.83,
2040,8,70.58,5665339.23,32400.0,22129.2,7524.59,90295.05,68165.85,99803.59,
2040,9,70.67,5693450.53,32400.0,22129.2,7540.09,90481.04,68351.84,100075.9,
2040,10,70.75,5721719.96,32400.0,22129.2,7555.62,90667.42,68538.22,100348.78,
2040,11,70.83,5750148.5,32400.0,22129.2,7571.18,90854.18,68724.98,100622.22,
2040,12,70.92,5778737.11,32400.0,22129.2,7586.78,91041.32,68912.12,100896.23,
2041,1,71.0,5807486.78,32400.0,22129.2,7602.4,91228.85,69099.65,101170.79,
2041,2,71.08,5836398.49,32400.0,22129.2,7618.06,91416.77,69287.57,101445.93,
2041,3,71.17,5865473.26,32400.0,22129.2,7633.76,91605.07,69475.87,101721.63,
2041,4,71.25,5894712.06,32400.0,22129.2,7649.48,91793.76,69664.56,101997.9,
2041,5,71.33,5924115.92,32400.0,22129.2,7665.24,91982.84,69853.64,102274.74,
2041,6,71.42,5953685.85,32400.0,22129.2,7681.03,92172.31,70043.11,102552.14,
2041,7,71.5,5983422.87,32400.0,22129.2,7696.85,92362.17,70232.97,102830.12,
2041,8,71.58,6013328.0,32400.0,22129.2,7712.7,92552.42,70423.22,103108.67,
2041,9,71.67,6043402.28,32400.0,22129.2,7728.59,92743.07,70613.87,103387.8,
2041,10,71.75,6073646.76,32400.0,22129.2,7744.51,92934.1,70804.9,103667.5,
2041,11,71.83,6104062.47,32400.0,22129.2,7760.46,93125.53,70996.33,103947.78,
2041,12,71.92,6134650.47,32400.0,22129.2,7776.45,93317.36,71188.16,104228.63,
2042,1,72.0,6165411.83,32400.0,22129.2,7792.46,93509.57,71380.37,104510.06,
2042,2,72.08,6196347.6,32400.0,22129.2,7808.52,93702.19,71572.99,104792.08,
2042,3,72.17,6227458.86,32400.0,22129.2,7824.6,93895.2,71766.0,105074.67,
2042,4,72.25,6258746.7,32400.0,22129.2,7840.72,94088.61,71959.41,105357.85,
2042,5,72.33,6290212.2,32400.0,22129.2,7856.87,94282.42,72153.22,105641.6,
2042,6,72.42,6321856.45,32400.0,22129.2,7873.05,94476.62,72347.42,105925.95,
2042,7,72.5,6353680.56,32400.0,22129.2,7889.27,94671.23,72542.03,106210.88,
2042,8,72.58,6385685.63,32400.0,22129.2,7905.52,94866.24,72737.04,106496.39,
2042,9,72.67,6417872.78,32400.0,22129.2,7921.8,95061.64,72932.44,106782.5,
2042,10,72.75,6450243.14,32400.0,22129.2,7938.12,95257.46,73128.26,107069.19,
2042,11,72.83,6482797.82,32400.0,22129.2,7954.47,95453.67,73324.47,107356.47,
2042,12,72.92,6515537.98,32400.0,22129.2,7970.86,95650.29,73521.09,107644.35,
2043,1,73.0,6548464.74,32400.0,22129.2,7987.28,95847.31,73718.11,107932.82,
2043,2,73.08,6581579.27,32400.0,22129.2,8003.73,96044.74,73915.54,108221.88,
2043,3,73.17,6614882.72,32400.0,22129.2,8020.21,96242.58,74113.38,108511.54,
2043,4,73.25,6648376.26,32400.0,22129.2,8036.74,96440.82,74311.62,108801.79,
2043,5,73.33,6682061.06,32400.0,22129.2,8053.29,96639.48,74510.28,109092.64,
2043,6,73.42,6715938.3,32400.0,22129.2,8069.88,96838.54,74709.34,109384.1,
2043,7,73.5,6750009.17,32400.0,22129.2,8086.5,97038.01,74908.81,109676.15,
2043,8,73.58,6784274.87,32400.0,22129.2,8103.16,97237.89,75108.69,109968.8,
2043,9,73.67,6818736.59,32400.0,22129.2,8119.85,97438.19,75308.99,110262.06,
2043,10,73.75,6853395.56,32400.0,22129.2,8136.57,97638.89,75509.69,110555.92,
2043,11,73.83,6888252.98,32400.0,22129.2,8153.33,97840.01,75710.81,110850.38,
2043,12,73.92,6923310.08,32400.0,22129.2,8170.13,98041.55,75912.35,111145.46,
2044,1,74.0,6958568.11,32400.0,22129.2,8186.96,98243.5,76114.3,111441.14,
2044,2,74.08,6994028.29,32400.0,22129.2,8203.82,98445.86,76316.66,111737.43,
2044,3,74.17,7029691.89,32400.0,22129.2,8220.72,98648.64,76519.44,112034.33,
2044,4,74.25,7065560.15,32400.0,22129.2,8237.65,98851.84,76722.64,112331.84,
2044,5,74.33,7101634.35,32400.0,22129.2,8254.62,99055.46,76926.26,112629.96,
2044,6,74.42,7137915.75,32400.0,22129.2,8271.63,99259.5,77130.3,112928.7,
2044,7,74.5,7174405.64,32400.0,22129.2,8288.66,99463.96,77334.76,113228.05,
2044,8,74.58,7211105.32,32400.0,22129.2,8305.74,99668.84,77539.64,113528.02,
2044,9,74.67,7248016.07,32400.0,22129.2,8322.85,99874.14,77744.94,113828.61,
2044,10,74.75,7285139.2,32400.0,22129.2,8339.99,100079.86,77950.66,114129.82,
2044,11,74.83,7322476.04,32400.0,22129.2,8357.17,100286.01,78156.81,114431.64,
2044,12,74.92,7360027.9,32400.0,22129.2,8374.38,100492.59,78363.39,114734.09,
2045,1,75.0,7385982.54,32400.0,32400.0,24100.0,289200.0,256800.0,256800.0,Long Term Care - 18k
2045,2,75.08,7412054.53,32400.0,32400.0,24149.64,289795.7,257395.7,257395.7,
2045,3,75.17,7438244.53,32400.0,32400.0,24199.39,290392.64,257992.64,257992.64,
2045,4,75.25,7464553.18,32400.0,32400.0,24249.23,290990.8,258590.8,258590.8,
2045,5,75.33,7490981.16,32400.0,32400.0,24299.18,291590.19,259190.19,259190.19,
2045,6,75.42,7517529.12,32400.0,32400.0,24349.23,292190.82,259790.82,259790.82,
2045,7,75.5,7544197.74,32400.0,32400.0,24399.39,292792.68,260392.68,260392.68,
2045,8,75.58,7570987.69,32400.0,32400.0,24449.65,293395.79,260995.79,260995.79,
2045,9,75.67,7597899.64,32400.0,32400.0,24500.01,294000.14,261600.14,261600.14,
2045,10,75.75,7624934.28,32400.0,32400.0,24550.48,294605.73,262205.73,262205.73,
2045,11,75.83,7652092.28,32400.0,32400.0,24601.05,295212.57,262812.57,262812.57,
2045,12,75.92,7679374.36,32400.0,32400.0,24651.72,295820.66,263420.66,263420.66,
2046,1,76.0,7706781.18,32400.0,32400.0,24702.5,296430.0,264030.0,264030.0,
2046,2,76.08,7734313.46,32400.0,32400.0,24753.38,297040.6,264640.6,264640.6,
2046,3,76.17,7761971.9,32400.0,32400.0,24804.37,297652.45,265252.45,265252.45,
2046,4,76.25,7789757.19,32400.0,32400.0,24855.46,298265.57,265865.57,265865.57,
2046,5,76.33,7817670.06,32400.0,32400.0,24906.66,298879.95,266479.95,266479.95,
2046,6,76.42,7845711.22,32400.0,32400.0,24957.97,299495.59,267095.59,267095.59,
2046,7,76.5,7873881.39,32400.0,32400.0,25009.38,300112.5,267712.5,267712.5,
2046,8,76.58,7902181.29,32400.0,32400.0,25060.89,300730.68,268330.68,268330.68,
2046,9,76.67,7930611.65,32400.0,32400.0,25112.51,301350.14,268950.14,268950.14,
2046,10,76.75,7959173.2,32400.0,32400.0,25164.24,301970.87,269570.87,269570.87,
2046,11,76.83,7987866.69,32400.0,32400.0,25216.07,302592.88,270192.88,270192.88,
2046,12,76.92,8016692.85,32400.0,32400.0,25268.01,303216.17,270816.17,270816.17,
2047,1,77.0,8045652.43,32400.0,32400.0,25320.06,303840.75,271440.75,271440.75,
2047,2,77.08,8074746.18,32400.0,32400.0,25372.22,304466.61,272066.61,272066.61,
2047,3,77.17,8103974.86,32400.0,32400.0,25424.48,305093.76,272693.76,272693.76,
2047,4,77.25,8133339.23,32400.0,32400.0,25476.85,305722.21,273322.21,273322.21,
2047,5,77.33,8162840.05,32400.0,32400.0,25529.33,306351.94,273951.94,273951.94,
2047,6,77.42,8192478.1,32400.0,32400.0,25581.91,306982.98,274582.98,274582.98,
2047,7,77.5,8222254.14,32400.0,32400.0,25634.61,307615.31,275215.31,275215.31,
2047,8,77.58,8252168.95,32400.0,32400.0,25687.41,308248.95,275848.95,275848.95,
2047,9,77.67,8282223.33,32400.0,32400.0,25740.32,308883.89,276483.89,276483.89,
2047,10,77.75,8312418.06,32400.0,32400.0,25793.35,309520.14,277120.14,277120.14,
2047,11,77.83,8342753.94,32400.0,32400.0,25846.48,310157.7,277757.7,277757.7,
2047,12,77.92,8373231.75,32400.0,32400.0,25899.71,310796.58,278396.58,278396.58,
2048,1,78.0,8403852.31,32400.0,32400.0,25953.06,311436.77,279036.77,279036.77,
2048,2,78.08,8434616.43,32400.0,32400.0,26006.52,312078.28,279678.28,279678.28,
2048,3,78.17,8465524.91,32400.0,32400.0,26060.09,312721.11,280321.11,280321.11,
2048,4,78.25,8496578.58,32400.0,32400.0,26113.77,313365.26,280965.26,280965.26,
2048,5,78.33,8527778.26,32400.0,32400.0,26167.56,314010.74,281610.74,281610.74,
2048,6,78.42,8559124.78,32400.0,32400.0,26221.46,314657.55,282257.55,282257.55,
2048,7,78.5,8590618.97,32400.0,32400.0,26275.47,315305.7,282905.7,282905.7,
2048,8,78.58,8622261.68,32400.0,32400.0,26329.6,315955.17,283555.17,283555.17,
2048,9,78.67,8654053.73,32400.0,32400.0,26383.83,316605.99,284205.99,284205.99,
2048,10,78.75,8685996.0,32400.0,32400.0,26438.18,317258.15,284858.15,284858.15,
2048,11,78.83,8718089.32,32400.0,32400.0,26492.64,317911.65,285511.65,285511.65,
2048,12,78.92,8750334.56,32400.0,32400.0,26547.21,318566.49,286166.49,286166.49,
2049,1,79.0,8782732.59,32400.0,32400.0,26601.89,319222.69,286822.69,286822.69,
2049,2,79.08,8815284.27,32400.0,32400.0,26656.69,319880.23,287480.23,287480.23,
2049,3,79.17,8847990.48,32400.0,32400.0,26711.59,320539.14,288139.14,288139.14,
2049,4,79.25,8880852.1,32400.0,32400.0,26766.62,321199.39,288799.39,288799.39,
2049,5,79.33,8913870.02,32400.0,32400.0,26821.75,321861.01,289461.01,289461.01,
2049,6,79.42,8947045.13,32400.0,32400.0,26877.0,322523.99,290123.99,290123.99,
2049,7,79.5,8980378.32,32400.0,32400.0,26932.36,323188.34,290788.34,290788.34,
2049,8,79.58,9013870.51,32400.0,32400.0,26987.84,323854.05,291454.05,291454.05,
2049,9,79.67,9047522.59,32400.0,32400.0,27043.43,324521.14,292121.14,292121.14,
2049,10,79.75,9081335.49,32400.0,32400.0,27099.13,325189.6,292789.6,292789.6,
2049,11,79.83,9115310.13,32400.0,32400.0,27154.95,325859.44,293459.44,293459.44,
2049,12,79.92,9149447.42,32400.0,32400.0,27210.89,326530.66,294130.66,294130.66,
2050,1,80.0,9183748.3,32400.0,32400.0,27266.94,327203.26,294803.26,294803.26,
